,2337 TT Equity
,GHG_SCOPE_1
2011-12-31,122.0
2012-12-31,188.0
2013-12-31,199.0
2014-12-31,181.0
2015-12-31,162.0
2016-12-31,144.0
2017-12-31,180.0
2018-12-31,173.0
2019-12-31,157.0
2020-12-31,175.0
2021-12-31,148.854
