,CHC AU Equity
,GHG_SCOPE_1
2011-06-30,4.858
2012-06-30,5.237
2013-06-30,5.84
2014-06-30,6.007
2015-06-30,5.516
2016-06-30,6.784
2021-06-30,11.421
2022-06-30,11.157
