,2603 TT Equity
,GHG_SCOPE_1
2013-12-31,5331.59
2014-12-31,5537.25
2015-12-31,5779.65
2016-12-31,5824.96
2017-12-31,5927.03
2018-12-31,6142.1
2019-12-31,5906.83
2020-12-31,5801.65
2021-12-31,8227.61
