,ST SP Equity
,GHG_SCOPE_1
2015-03-31,8.641
2016-03-31,7.243
2017-03-31,4.487
2018-03-31,6.092
2019-03-31,6.652
2020-03-31,5.881
2021-03-31,7.643
2022-03-31,6.322
