,8150 TT Equity
,GHG_SCOPE_1
2014-12-31,0.996
2015-12-31,1.227
2016-12-31,1.343
2017-12-31,1.864
2018-12-31,2.284
2019-12-31,2.448
2020-12-31,1.989
2021-12-31,1.538
