,SWB MK Equity
,GHG_SCOPE_1
2015-12-31,0.444
2016-12-31,0.3
2017-12-31,0.353
2018-12-31,0.309
2019-12-31,0.099
2020-12-31,13.872
2021-12-31,53.765
