,SSPG LN Equity
,GHG_SCOPE_1
2014-09-30,11.026
2015-09-30,6.572
2016-09-30,6.056
2017-09-30,8.3
2018-09-30,13.917
2019-09-30,11.313
2020-09-30,6.406
2021-09-30,6.722
