,AYGAZ TI Equity
,GHG_SCOPE_1
2015-12-31,5.794
2016-12-31,6.221
2017-12-31,4.814
2018-12-31,4.429
2019-12-31,4.064
2020-12-31,5.283
2021-12-31,6.499
