,APPS SM Equity
,GHG_SCOPE_1
2015-12-31,61.91
2016-12-31,50.733
2017-12-31,41.954
2018-12-31,43.392
2019-12-31,47.788
2020-12-31,40.833
2021-12-31,43.768
