,CON GR Equity
,GHG_SCOPE_1
2015-12-31,715.0
2016-12-31,794.0
2017-12-31,820.0
2018-12-31,820658.0
2019-12-31,882752.0
2020-12-31,780.0
2021-12-31,820.0
