,EVN AV Equity
,GHG_SCOPE_1
2015-09-30,2396.63
2016-09-30,3076.34
2017-09-30,2802.58
2018-09-30,2533.36
2019-09-30,2726.19
2020-09-30,1343.53
2021-09-30,1875.45
