,PROX BB Equity
,GHG_SCOPE_1
2014-12-31,48.0
2015-12-31,47.0
2016-12-31,45.0
2017-12-31,44.0
2018-12-31,38.0
2019-12-31,36.0
2020-12-31,26.6
2021-12-31,26.6
